tick,pop_capital,pop_labor,nouveaux_riches,avg_innovation,contracts
1915,20,180,0,0.580,0
1916,20,180,0,0.580,0
1917,20,180,0,0.580,0
1918,20,180,0,0.580,0
1919,20,180,0,0.580,0
1920,20,180,0,0.580,0
1921,20,180,0,0.580,0
1922,20,180,0,0.580,0
1923,20,180,0,0.580,0
1924,20,180,0,0.580,0
1925,20,180,0,0.580,0
1926,20,180,0,0.580,0
1927,20,180,0,0.580,0
1928,20,180,0,0.580,0
1929,20,180,0,0.580,0
1930,20,180,0,0.580,0
1931,20,180,0,0.580,0
1932,20,180,0,0.580,0
1933,20,180,0,0.580,0
1934,20,180,0,0.580,0
1935,20,180,0,0.580,0
1936,20,180,0,0.580,0
1937,20,180,0,0.580,0
1938,20,180,0,0.580,0
1939,20,180,0,0.580,0
1940,20,180,0,0.580,0
1941,20,180,0,0.580,0
1942,20,180,0,0.580,0
1943,20,180,0,0.580,0
1944,20,180,0,0.580,0
1945,20,180,0,0.580,0
1946,20,180,0,0.580,0
1947,20,180,0,0.580,0
1948,20,180,0,0.580,0
1949,20,180,0,0.580,0
1950,20,180,0,0.580,0
1951,20,180,0,0.580,0
1952,20,180,0,0.580,0
1953,20,180,0,0.580,0
1954,20,180,0,0.580,0
1955,20,180,0,0.580,0
1956,20,180,0,0.580,0
1957,20,180,0,0.580,0
1958,20,180,0,0.580,0
1959,20,180,0,0.580,0
1960,20,180,0,0.580,0
1961,20,180,0,0.580,0
1962,20,180,0,0.580,0
1963,20,180,0,0.580,0
1964,20,180,0,0.580,0
1965,20,180,0,0.580,0
1966,20,180,0,0.580,0
1967,20,180,0,0.580,0
1968,20,180,0,0.580,0
1969,20,180,0,0.580,0
1970,20,180,0,0.580,0
1971,20,180,0,0.580,0
1972,20,180,0,0.580,0
1973,20,180,0,0.580,0
1974,20,180,0,0.580,0
1975,20,180,0,0.580,0
1976,20,180,0,0.580,0
1977,20,180,0,0.580,0
1978,20,180,0,0.580,0
1979,20,180,0,0.580,0
1980,20,180,0,0.580,0
1981,20,180,0,0.580,0
1982,20,180,0,0.580,0
1983,20,180,0,0.580,0
1984,20,180,0,0.580,0
1985,20,180,0,0.580,0
1986,20,180,0,0.580,0
1987,20,180,0,0.580,0
1988,20,180,0,0.580,0
1989,20,180,0,0.580,0
1990,20,180,0,0.580,0
1991,20,180,0,0.580,0
1992,20,180,0,0.580,0
1993,20,180,0,0.580,0
1994,20,180,0,0.580,0
1995,20,180,0,0.580,0
1996,20,180,0,0.580,0
1997,20,180,0,0.580,0
1998,20,180,0,0.580,0
1999,20,180,0,0.580,0
2000,20,180,0,0.580,0
