tick,smart_bosses,dumb_bosses,avg_smart_energy,avg_dumb_energy
59,16,3,352.61084812942295,242.77367916229744
60,16,4,352.59597727969185,247.61911427974465
61,17,5,353.7630631812128,251.7988892376592
62,17,5,354.03115400130747,257.82447746110876
63,17,5,353.61944778264524,261.697722942196
64,17,5,354.57266442336885,266.8639543842991
65,17,7,355.82373169617176,270.76912623592466
66,17,7,355.7298415283153,276.0402646908837
67,17,7,355.5281199115121,280.8989244377884
68,17,7,355.3045123364444,284.2034071051666
69,17,7,356.18588250269516,287.7342624484978
70,17,7,356.8072418478008,290.29025019856556
71,17,10,356.19180038207145,293.7100809318687
72,17,10,355.18774268663026,297.5301897926951
73,17,10,354.99427959098875,301.5251897253854
74,17,10,355.5898481749276,304.5098976366062
75,17,10,355.790151491402,307.21784379806013
76,17,11,355.7756310567184,309.6393275224092
77,17,11,357.7477660924951,312.7281903654229
78,17,12,358.36751378997616,314.7400275106735
79,17,12,357.7479455425586,319.1387155849844
80,17,12,357.31176434101445,322.17791159690074
81,18,13,357.31046097603513,324.1600964123544
82,18,13,356.8164214841781,327.3976044877381
83,18,13,356.7878720000748,332.5428196583331
84,18,13,358.1018342703324,336.0588470121272
85,18,13,358.90520557429863,337.2553207841409
86,18,13,360.07304826505333,338.5933521520471
87,18,14,359.57473667239606,340.7620568909352
88,18,14,358.3107896685858,343.00259852219335
89,19,14,357.392989916236,345.5169018787208
90,19,15,358.30678545454816,347.12823029068323
91,19,15,360.20966303148725,348.99026947342463
92,19,15,360.129065197605,351.08653134410326
93,19,15,360.9535150014351,353.99703658538687
94,19,15,362.73710724369033,356.32081017763454
95,19,15,362.53990487299,357.2472042444309
96,19,15,361.8782012910133,357.14272309232086
97,19,16,362.2808838291905,357.36309393529115
98,19,16,361.3146475094706,359.1250054174925
99,19,16,363.84457809758896,361.6750911675682
100,19,17,363.33966711730807,364.29562297003184
101,19,17,363.16542306302495,365.3515749288749
102,19,17,362.9382257431578,365.42497081927144
103,19,18,363.39380691174904,367.40702282377157
104,19,18,363.0120878850314,367.91358320025984
105,19,19,362.152012130209,369.13346003809056
106,19,19,362.72293627224434,369.4106917422523
107,19,19,364.14052977230824,369.98801950091905
108,19,19,362.6981642516682,372.6214309451523
109,19,20,362.0297506163667,373.64040150381936
110,19,20,363.07943353350646,374.5054725586914
