tick,old_money,smart_bosses,dumb_bosses,avg_smart_energy,avg_dumb_energy
1712,1,25,5,504.5891368623538,203.2845483310872
1713,1,25,6,507.6911144182624,202.5749180976429
1714,1,25,6,548.6766644008171,205.28662347263742
1715,0,25,6,533.2462561966819,205.72591924619363
1716,0,25,5,552.8344460688245,204.60891827630115
1717,1,25,5,556.2393125756339,205.48770019031193
1718,0,25,2,538.0161311803479,202.4129129580115
1719,0,25,3,541.9083379751803,204.61222691962902
1720,1,24,5,526.6558925336469,205.61618123637857
1721,1,25,4,566.9175980974516,204.674082889364
1722,1,25,3,551.2821574037881,204.95040628837447
1723,1,24,4,554.6741756444663,206.17399372547632
1724,1,25,4,555.4382114530579,206.90035144534627
1725,1,25,5,558.1647945427402,208.11117013894918
1726,1,25,5,542.7861472199376,206.26635280379108
1727,1,23,5,543.4275150797737,207.35762936436305
1728,1,24,5,543.5358615434295,207.67422179728223
1729,1,24,6,542.1295928360705,207.28192983053825
1730,1,24,6,525.2611103087552,207.8930981626522
1731,1,24,5,542.965772054679,206.4252867530064
1732,1,25,4,544.5466390955177,204.85868634943782
1733,1,25,5,527.0618539692797,205.48965565331042
1734,1,25,5,531.6725502584379,207.1393176230502
1735,1,25,6,515.1127141492829,205.48187472951798
1736,1,25,7,500.1172020988326,206.84666938284238
1737,1,25,7,483.63233188273193,205.5515318302579
1738,1,25,6,486.21047341130094,205.2925930943964
1739,0,24,4,488.1892745308687,204.06117381116061
1740,1,24,4,508.5894891620072,205.7919390614297
1741,0,25,5,547.269604534199,205.2244337384793
1742,0,24,5,548.5919328970402,206.6057858397748
1743,1,24,4,548.3572195010622,204.2000863539977
1744,1,24,4,528.1197210696779,203.52020226475506
1745,1,25,4,530.577544189159,202.40846127380152
1746,1,25,3,534.4389777308863,201.63019674605744
1747,1,24,4,537.1548812337819,202.05872068485513
1748,2,24,5,537.7651479706617,203.4507213770943
1749,2,25,4,558.3433244794608,202.17618337424742
1750,2,25,4,544.1905095074924,204.50524610945405
1751,1,25,5,528.5221592493527,205.64411781313515
1752,1,23,7,511.3919441740682,204.57035101864628
1753,1,22,6,490.85174399613817,204.80334366523783
1754,0,25,5,567.0218662015665,203.13459699271644
1755,1,25,5,550.0086000827042,202.22043959799055
1756,1,24,5,533.0814994326124,201.83826195418712
1757,0,23,4,515.7382169273633,200.99469682088787
1758,0,25,4,536.99406260501,202.1553164700166
1759,0,25,5,537.4918128673785,200.7233965454248
1760,0,25,5,522.9613024392595,201.1486487288013
1761,0,25,6,527.4318067521616,202.88792085914378
1762,1,25,7,511.7343112670282,203.64491958248317
1763,1,25,7,514.0797608365656,204.53158324464954
1764,1,25,6,515.8322282590643,202.40824897000408
1765,1,25,7,499.01255198633214,201.27985700315708
1766,1,25,6,483.77663003498765,201.21483668563837
1767,1,24,5,467.069165314364,200.24387568486694
1768,1,24,4,506.94280101366087,200.37969135321836
1769,1,25,5,528.3963660986103,200.26080648209592
1770,1,24,5,511.5803361235323,200.5584240236249
1771,1,24,5,515.3493620028496,202.3106182120898
1772,0,24,6,552.4745819982813,202.10497902514754
1773,0,24,6,553.7730347054351,202.68495453642856
1774,2,25,6,556.014368818899,203.52578644837357
1775,1,25,6,575.1650601106409,203.295600748323
1776,1,25,7,559.1243985603237,203.67905208295707
1777,1,25,6,578.1423188203026,203.84706762634437
1778,0,25,6,558.9727793478654,202.04351446386693
1779,0,25,7,541.4737292434811,202.4785337578134
1780,0,25,7,542.586465867226,201.6033233015625
1781,1,25,6,543.1487373378482,201.03415112858283
1782,1,25,6,544.18011772394,200.8159120498729
1783,0,24,6,525.1638561107171,199.75914594394908
1784,0,25,5,563.3152111094996,198.5745543433044
1785,0,25,5,565.5940594577032,197.87453002231703
1786,0,24,3,546.7802410386869,196.99338656465014
1787,0,25,3,548.127516608777,197.72582605332397
1788,1,25,4,548.9156779996599,195.9387714445647
1789,1,24,4,551.1646764256449,195.2708969289136
1790,1,24,4,532.3221823944195,196.53079130302157
1791,0,25,5,535.1436032058642,197.05622588428312
1792,0,25,4,518.8532578517788,195.87613100299671
1793,0,24,4,520.1363814100268,196.26638498393115
1794,0,24,6,520.8630894298478,196.23871912940962
1795,0,25,3,523.553305904129,195.01639670647822
1796,1,25,4,507.63647254086555,196.4351352753524
1797,2,25,4,529.7812191025596,195.1098467580366
1798,2,25,6,531.6194878484444,195.02128985796875
1799,2,23,4,532.8810200604702,195.80314090125177
1800,2,23,5,554.586504723106,195.94261259981124
1801,2,25,5,572.9995002077925,196.1324177739786
1802,2,25,5,556.2377996051165,195.03591894531195
1803,1,25,5,541.0690659361687,196.82665124671487
1804,1,25,4,559.4364954220046,193.72049467268405
1805,2,25,5,543.130039322083,194.07777729916324
1806,2,25,5,528.9013836865821,195.50649113173162
1807,2,24,5,511.6760890649618,196.49363094952503
1808,2,23,4,494.56308306918555,196.3267238345338
1809,2,23,4,493.5589921085552,194.11473181318584
1810,1,25,5,533.0813579790383,194.8423825837328
1811,1,25,6,536.6623525778502,195.83284956656257
1812,0,24,5,519.1029103052418,196.90885022276478
1813,1,25,4,537.6694401623865,194.74857825735134
1814,0,24,3,556.5519942581079,193.88181689054738
1815,1,25,3,557.2383582513513,193.91842996302526
1816,1,25,4,537.888662464475,192.726836317561
1817,1,25,4,521.2309898553289,191.58073599690707
1818,0,25,5,522.1682324490018,192.23858797463038
1819,0,24,5,522.56095353732,191.71014926062676
1820,1,25,4,541.4289362133743,190.35751541628255
1821,1,25,6,524.0992957412959,189.11293354858512
1822,1,25,5,508.8903187892959,190.26931633008724
1823,1,25,5,529.225379151051,190.00049645031558
1824,2,25,7,528.8084387044335,190.29300587837895
1825,0,24,7,530.3961320765344,189.99255972613346
1826,1,24,6,566.9152667179121,190.99298052079018
1827,1,25,6,566.5893842568524,190.2260352155825
1828,1,25,5,549.2640777532347,190.07215068481722
1829,1,25,5,535.0611991738341,192.34303895133746
1830,1,25,6,516.8671606688846,190.49377629593621
1831,1,25,7,572.3286866300028,190.21022414304406
1832,2,25,7,554.2477649366923,191.0489940826846
1833,2,25,6,536.8182432589259,190.91092176211697
1834,2,25,5,540.0169514810013,192.46291321406684
1835,2,25,5,523.0875307464613,191.6289719478558
1836,2,25,5,523.7689580022641,189.47138536906613
1837,2,25,5,526.4148878700737,190.20069924082432
1838,2,25,4,546.4530779767825,189.03599364619038
1839,1,25,4,528.2437351536092,190.14057793804875
1840,1,25,4,548.1935670847693,190.1403183358647
1841,1,24,4,546.3982813295208,190.0235448984956
1842,1,25,5,565.658170030154,191.13115005667672
1843,2,25,5,548.1972112676553,190.93371394560018
1844,2,25,5,530.868899500917,190.56047796890977
1845,2,25,5,533.669038494146,191.6834003940413
1846,2,25,6,517.3551789777548,192.32082129019523
1847,2,25,6,516.6332800511293,189.70161448212264
1848,2,24,6,518.4277154052525,189.32518030869727
1849,2,24,6,516.645459874379,189.94766267945252
1850,2,25,5,536.4187792438397,190.22767171255447
1851,1,25,6,553.9497574210455,188.98235697169181
1852,1,24,6,535.8206597909829,189.33446886776278
1853,1,25,4,557.8523475239418,188.73727648124213
1854,2,25,4,540.0563838625668,187.7172869457027
1855,2,25,3,542.9094934060784,189.30757966220145
1856,1,24,3,539.1458943956575,186.65256559410437
1857,0,25,4,575.5112172626156,185.31479345617825
1858,1,25,3,556.5144218139495,184.93656828358834
1859,1,25,3,540.2124169957197,186.10828475481708
1860,1,24,3,521.5057164682917,187.3703912204947
1861,0,25,4,521.9844750861547,185.70021257091247
1862,1,25,3,508.93497461875904,186.87297549853528
1863,1,25,3,494.86125884927685,186.68851069862254
1864,1,25,3,516.8020325041886,187.586271267169
1865,0,25,4,518.4145180765952,187.31838198771703
1866,0,24,3,523.4564896467894,187.30192540297406
1867,0,24,2,523.7998257081911,185.9173367084255
1868,0,24,3,525.1198656045458,186.6990581983499
1869,0,25,3,543.8800864130607,185.53848509237775
1870,0,25,2,543.428172566025,185.44700382993537
1871,0,24,3,524.9822917334171,184.56877073556475
1872,0,25,3,525.7161561157308,185.4665885114669
1873,0,25,1,526.9120302924483,183.5186048360949
1874,0,24,3,508.5525687819001,182.45536691526524
1875,0,23,2,508.87104883739164,181.1612632942391
1876,0,24,1,510.1674084698255,180.538615721044
1877,0,24,1,545.404925340681,180.55646042609155
1878,0,25,0,583.8087177296978,180.81397362130363
1879,0,25,1,565.2583875022285,182.4427120311859
1880,0,25,1,564.3938735169576,182.03052413882585
1881,0,25,1,564.0505773800624,181.9892996540379
1882,0,25,2,544.7089150322896,181.96294995363078
1883,0,25,2,545.5843786769864,181.34917433423217
1884,0,25,3,564.4159606732503,181.0909887292103
1885,0,25,3,547.5266803406815,181.48706491279754
1886,1,25,4,528.7631753430438,179.6566561316612
1887,0,25,5,549.1968544904101,180.5785940316959
1888,0,25,5,532.848382649665,182.58367385962993
1889,0,25,4,568.1065721379734,180.5830709946588
1890,1,25,4,549.5213450959709,179.64458907712788
1891,0,25,4,531.6276492092541,178.88923386684507
1892,0,25,4,515.4000603479886,179.70443845030695
1893,0,25,3,518.7762154480266,180.74206539487244
1894,2,25,3,539.5141737916681,181.14321403772723
1895,2,24,2,522.9557879897767,182.80547941504852
1896,1,24,2,521.0145058940171,180.0845872557572
1897,1,25,2,538.6364169252109,177.65589173614072
1898,1,25,2,537.5789799235426,176.63588628814279
1899,2,25,1,539.0509316508593,175.89400059499624
1900,2,25,2,522.4561976329394,175.98229361679
1901,1,25,3,523.4816143837478,176.9151743520505
1902,1,24,3,523.9575751574029,178.44282936708962
1903,1,25,2,561.4049512317249,178.56566732008008
1904,1,25,2,558.9158520736336,177.1404097341362
1905,1,24,2,541.0103594944409,177.15040401701998
1906,0,25,2,559.2762459753257,178.60550316813288
1907,0,25,3,541.3346513386394,179.26188867092364
1908,0,24,3,540.5665224283698,178.71543939370028
1909,0,24,3,522.3168939868674,181.11581145621966
1910,0,25,3,524.2535900213819,182.70526001083374
1911,0,25,2,507.10581919557745,182.70079957684567
1912,1,25,3,509.10329405435135,183.06491348519017
1913,0,24,3,509.5142034086446,185.28457743381765
1914,0,23,4,524.8992010869745,185.81561134822198
1915,0,24,5,559.6847630701561,184.640726694647
1916,1,25,5,558.6268443341205,184.01295212772067
1917,1,25,6,541.0982925071631,184.11926944131523
1918,1,25,6,523.7309633914011,185.20704674970943
1919,1,24,5,507.01937040125193,185.58023908428837
1920,0,23,5,489.43902796265667,186.75267495582443
1921,1,24,6,489.5239818931442,185.82826325896238
1922,1,23,5,471.0958814139845,185.7837418716606
1923,1,23,5,468.36673519961545,184.63777507651332
1924,1,24,5,523.7331846139471,184.49564718162495
1925,0,24,3,524.9586583911229,182.10000390101837
1926,1,24,5,506.6264522547096,181.74301999814224
1927,1,25,4,527.9902701696259,182.30227163203932
1928,0,25,3,546.0201667366979,181.72035411792044
1929,0,25,5,528.8439100888089,180.70007542626877
1930,1,25,5,511.81973654419363,181.74878005338564
1931,1,22,4,488.9424597036696,180.86847890711573
1932,1,24,4,527.4389244455326,182.13432494432908
1933,1,24,3,545.4373370112811,180.90116915795812
1934,1,23,3,524.2290222004975,182.4182839736302
1935,1,24,4,522.8305604261511,182.89764545970584
1936,1,25,4,540.9757625112633,183.0395761660769
1937,1,24,5,521.9075628563897,183.42715758902906
1938,1,25,6,541.5676271048889,184.3412484994492
1939,1,24,6,521.454835910574,183.6401529626531
1940,0,24,4,540.6115896620565,181.90240160939004
1941,1,25,4,538.5142491361883,180.1915428630766
1942,0,25,5,520.4875570845516,180.2435294132154
1943,0,25,5,540.6506120010587,180.4869239402304
1944,0,25,5,523.5193175912702,180.8425754619287
1945,0,24,6,503.54361752178266,180.4584253514004
1946,0,23,6,519.8349013126476,180.44305598896557
1947,0,24,7,554.981731640346,178.35490596889883
1948,0,25,4,556.2488447604508,177.35571137175717
1949,1,25,4,536.9554661765012,178.26997893183722
1950,1,25,3,536.4034043804305,176.1792857876993
1951,1,25,4,517.8621449263188,174.55678845456572
1952,1,24,3,520.5340081732081,175.389749513312
1953,0,25,4,540.0911511987754,175.84120599976563
1954,1,23,4,536.3735903947401,176.65771644029934
1955,1,24,5,536.7905843951185,177.44569765747684
1956,1,25,4,555.6805381183942,177.5492705274317
1957,1,24,3,537.8204032412531,175.90814929496483
1958,1,25,4,538.6485576351384,174.5460994131687
1959,1,25,3,538.9335085318065,174.6579757223238
1960,1,25,2,538.6965163821725,172.69273974532194
1961,1,23,2,518.4580403944765,173.8011692813432
1962,1,25,2,538.00294827421,173.32936414626542
1963,1,25,3,519.2701539097773,174.1481808484539
1964,1,25,4,502.262423649014,174.6582327888897
1965,1,25,3,486.91271178442054,175.40092807360102
1966,1,25,3,469.6565053418699,174.15182166175956
1967,1,24,3,507.5694198065335,172.41747436054598
1968,0,24,4,492.9806888277611,173.31552935347585
1969,1,24,3,529.9563106865367,173.54769194570122
1970,0,24,4,548.9652334302999,173.2645169452249
1971,0,24,2,529.7142253132903,171.61546495426987
1972,0,24,3,547.7114976517469,173.35502356871515
1973,0,25,2,548.9880033392218,172.88651762765747
1974,0,25,2,548.2031583522021,172.36481755982544
1975,0,25,1,529.9383349821029,172.8040653462249
1976,0,25,0,547.884373368423,171.3939640511191
1977,0,25,0,565.6102266302482,171.21576376491058
1978,0,25,1,547.6238874495684,171.59158236346636
1979,0,25,1,547.3381353691273,172.42371507209123
1980,0,25,0,547.5527465933227,171.95463758528962
1981,0,25,0,567.747908158108,173.39242091910117
1982,0,24,1,549.6315824635334,174.12590918718269
1983,0,24,1,547.7223952878425,172.62612138204287
1984,0,25,1,549.3779720276336,173.89068892430532
1985,0,24,2,546.4568679229493,174.045698286975
1986,0,25,2,545.6408025138626,174.59011139840746
1987,0,25,2,527.3462384067744,175.14881403737087
1988,0,24,3,510.7681533525339,174.96787162644108
1989,0,25,3,513.3389975969828,175.15676390623688
1990,0,25,3,496.79730687743574,175.48770480521222
1991,1,25,1,478.904039502389,173.47430742547343
1992,1,25,1,481.7137039534266,174.42059926503367
1993,0,25,2,522.9017970986558,176.71585225834198
1994,0,25,1,523.9376748151742,176.8459150908122
1995,0,25,1,575.9217629748615,175.0808719256743
1996,0,25,1,557.8201675817179,175.44316724919423
1997,0,25,1,537.9300314733168,174.63288081519752
1998,0,24,0,538.3235488004559,173.98952198643377
1999,0,25,0,557.1905747042264,175.29092914480725
2000,0,25,1,555.7921531008701,174.49752966849715
