Experimental_Cycle,Composition_Frequency_Pct,Random_Seed,Composition_Threshold,Maximum_Agent_Count,Initial_Agent_Count,Mean_Composition_Events,Bistable_Basin_Classification,Spawn_Accuracy_Percent,actual_freq_pct,actual_spawns,agent_count_mean,agent_count_std,avg_agent_count,avg_cycle_time_ms,avg_cycles_per_sec,basin_classifications,basin_threshold,composition_mean,cycles,cycles_completed,cycles_per_sec,cycles_per_second,database_condition,decomposition_mean,dist_A,dist_B,diversity,dominant,dominant_fraction,duration,elapsed_seconds,expected_spawns,fft_analysis,fft_peak_count_agents,fft_peak_count_composition,fft_peak_count_decomposition,fft_top_freqs_agents,fft_top_freqs_composition,fft_top_freqs_decomposition,fft_top_powers_agents,fft_top_powers_composition,fft_top_powers_decomposition,final_agent_count,final_agents,final_db_size_mb,final_memory_mb,fraction,initial_db_size_mb,initial_memory_mb,max_composition_events,memory_increase_mb,mult,peak_agents,protocol,runtime,spawn_count,spawn_freq_pct,spawn_interval_cycles,spawning_freq,spread
148,,456,700,15,,,B,,50.080000000000005,,,,,,,,,,5000,,158.95979760737745,,,,0.3602744250776068,0.15398782592140184,0.03,"[5.950176, 6.037033, 6.275587]",,31.4544939994812,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,2504,50,,,
148,,42,700,15,,,B,,82.54,,,,,,,,,,5000,,119.91241276146573,,,,0.41466591913129314,0.2763302297035199,0.03,"[6.264336, 5.869293, 6.209821]",,41.69710111618042,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,4127,82,,,
148,,123,700,15,,,B,,82.24000000000001,,,,,,,,,,5000,,118.01426649114785,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,42.367758989334106,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,4112,82,,,
148,,456,700,15,,,B,,82.16,,,,,,,,,,5000,,119.93518182010962,,,,0.4831039464773603,0.3332833782849065,0.03,"[6.264336, 5.801016, 6.201049]",,41.68918514251709,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,4108,82,,,
148,,42,700,15,,,A,,94.96,,,,,,,,,,5000,,110.53640329797746,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,45.23396682739258,,,,,,,,,,,,,,3,,,1.0,,,,,,,,,4748,95,,,
148,,123,700,15,,,B,,95.04,,,,,,,,,,5000,,108.00332481930208,,,,0.3602744250776068,0.15398782592140184,0.03,"[5.950176, 6.037033, 6.275587]",,46.29487109184265,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,4752,95,,,
148,,456,700,15,,,B,,94.8,,,,,,,,,,5000,,107.91775303673444,,,,0.4831039464773603,0.3332833782849065,0.03,"[6.264336, 5.801016, 6.201049]",,46.33157992362976,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,4740,95,,,
148,,42,700,15,,,A,,49.84,,,,,,,,,,7500,,147.91054435608112,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,50.706324100494385,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,3738,50,,,
148,,123,700,15,,,B,,49.18666666666667,,,,,,,,,,7500,,149.91965189326027,,,,0.3602744250776068,0.15398782592140184,0.03,"[5.950176, 6.037033, 6.275587]",,50.02679705619812,,,,,,,,,,,,,,3,,,1.0,,,,,,,,,3689,50,,,
148,,456,700,15,,,B,,49.693333333333335,,,,,,,,,,7500,,142.96276928957997,,,,0.3602744250776068,0.15398782592140184,0.03,"[5.950176, 6.037033, 6.275587]",,52.46121096611023,,,,,,,,,,,,,,3,,,1.0,,,,,,,,,3727,50,,,
148,,42,700,15,,,B,,82.48,,,,,,,,,,7500,,103.88552959446574,,,,0.3844608273959781,0.25463448900924635,0.03,"[6.264336, 5.894011, 6.259308]",,72.19484782218933,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,6186,82,,,
148,,123,700,15,,,B,,82.08,,,,,,,,,,7500,,114.13529395392702,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,65.71148800849915,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,6156,82,,,
148,,456,700,15,,,A,,81.77333333333333,,,,,,,,,,7500,,115.40761480524942,,,,0.3628657745572053,0.37677096742716326,0.03,"[6.264336, 6.191749, 5.931461]",,64.98704624176025,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,6133,82,,,
148,,42,700,15,,,A,,95.0,,,,,,,,,,7500,,106.6326049197257,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,70.33495998382568,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,7125,95,,,
148,,123,700,15,,,B,,94.93333333333334,,,,,,,,,,7500,,108.3325040955793,,,,0.3602744250776068,0.15398782592140184,0.03,"[5.950176, 6.037033, 6.275587]",,69.23129916191101,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,7120,95,,,
148,,456,700,15,,,B,,95.0,,,,,,,,,,7500,,107.33636592633793,,,,0.4831039464773603,0.3332833782849065,0.03,"[6.264336, 5.801016, 6.201049]",,69.8738021850586,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,7125,95,,,
148,,42,700,15,,,A,,49.88,,,,,,,,,,10000,,144.97772416610064,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,68.97611379623413,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,4988,50,,,
148,,123,700,15,,,B,,49.669999999999995,,,,,,,,,,10000,,143.90903785431627,,,,0.3844608273959781,0.25463448900924635,0.03,"[6.264336, 5.894011, 6.259308]",,69.48833894729614,,,,,,,,,,,,,,3,,,1.0,,,,,,,,,4967,50,,,
148,,456,700,15,,,B,,49.78,,,,,,,,,,10000,,143.27808138660723,,,,0.3602744250776068,0.15398782592140184,0.03,"[5.950176, 6.037033, 6.275587]",,69.79434609413147,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,4978,50,,,
148,,42,700,15,,,B,,82.35,,,,,,,,,,10000,,110.07386680829703,,,,0.3844608273959781,0.25463448900924635,0.03,"[6.264336, 5.894011, 6.259308]",,90.84808492660522,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,8235,82,,,
148,,123,700,15,,,B,,81.92,,,,,,,,,,10000,,109.90444192201956,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,90.98813319206238,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,8192,82,,,
148,,456,700,15,,,A,,81.51,,,,,,,,,,10000,,110.47658872198647,,,,0.3628657745572053,0.37677096742716326,0.03,"[6.264336, 6.191749, 5.931461]",,90.51691508293152,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,8151,82,,,
148,,42,700,15,,,A,,94.87,,,,,,,,,,10000,,86.50568048373754,,,,0.30294105903789276,0.36026862740183196,0.03,"[6.245486, 6.268434, 5.980012]",,115.59934496879578,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,9487,95,,,
148,,123,700,15,,,B,,94.96,,,,,,,,,,10000,,104.8240159576474,,,,0.45277829532233566,0.3087306199358918,0.03,"[6.264336, 5.825734, 6.250536]",,95.39798593521118,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,9496,95,,,
148,,456,700,15,,,A,,94.93,,,,,,,,,,10000,,104.11212904575753,,,,0.30294105903789276,0.36026862740183196,0.03,"[6.245486, 6.268434, 5.980012]",,96.05028820037842,,,,,,,,,,,,,,3,,,1.0,,,,,,,,,9493,95,,,
148,,42,700,15,,,A,,49.92666666666667,,,,,,,,,,15000,,127.22623556749666,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,117.90021085739136,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,7489,50,,,
148,,123,700,15,,,B,,49.96666666666666,,,,,,,,,,15000,,127.22257821246455,,,,0.3844608273959781,0.25463448900924635,0.03,"[6.264336, 5.894011, 6.259308]",,117.90360021591187,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,7495,50,,,
148,,456,700,15,,,B,,49.67333333333334,,,,,,,,,,15000,,129.72792785784324,,,,0.45277829532233566,0.3087306199358918,0.03,"[6.264336, 5.825734, 6.250536]",,115.62660598754883,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,7451,50,,,
148,,42,700,15,,,B,,82.18666666666667,,,,,,,,,,15000,,102.11205447684962,,,,0.3844608273959781,0.25463448900924635,0.03,"[6.264336, 5.894011, 6.259308]",,146.89744591712952,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,12328,82,,,
148,,123,700,15,,,B,,81.90666666666667,,,,,,,,,,15000,,102.20000138401033,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,146.77103519439697,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,12286,82,,,
148,,456,700,15,,,A,,81.66666666666667,,,,,,,,,,15000,,101.8425448402393,,,,0.3628657745572053,0.37677096742716326,0.03,"[6.264336, 6.191749, 5.931461]",,147.28618597984314,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,12250,82,,,
148,,42,700,15,,,A,,94.90666666666667,,,,,,,,,,15000,,86.16751052159707,,,,0.30294105903789276,0.36026862740183196,0.03,"[6.245486, 6.268434, 5.980012]",,174.07953310012817,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,14236,95,,,
148,,123,700,15,,,B,,94.90666666666667,,,,,,,,,,15000,,95.84945232955356,,,,0.45277829532233566,0.3087306199358918,0.03,"[6.264336, 5.825734, 6.250536]",,156.49541687965393,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,14236,95,,,
148,,456,700,15,,,A,,95.06666666666666,,,,,,,,,,15000,,95.99884732829342,,,,0.30294105903789276,0.36026862740183196,0.03,"[6.245486, 6.268434, 5.980012]",,156.25187611579895,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,14260,95,,,
148,,42,700,15,,,A,,49.66,,,,,,,,,,20000,,120.08277907914969,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,166.5517749786377,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,9932,50,,,
148,,123,700,15,,,B,,49.785000000000004,,,,,,,,,,20000,,119.00724012653258,,,,0.3844608273959781,0.25463448900924635,0.03,"[6.264336, 5.894011, 6.259308]",,168.05700206756592,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,9957,50,,,
148,,456,700,15,,,B,,49.97,,,,,,,,,,20000,,117.60783101467494,,,,0.45277829532233566,0.3087306199358918,0.03,"[6.264336, 5.825734, 6.250536]",,170.05670309066772,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,9994,50,,,
148,,42,700,15,,,B,,82.02000000000001,,,,,,,,,,20000,,87.32710302042618,,,,0.3844608273959781,0.25463448900924635,0.03,"[6.264336, 5.894011, 6.259308]",,229.02397203445435,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,16404,82,,,
148,,123,700,15,,,B,,81.69,,,,,,,,,,20000,,95.44726796752714,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,209.53978490829468,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,16338,82,,,
148,,456,700,15,,,A,,81.94,,,,,,,,,,20000,,88.83804744294996,,,,0.2574813079002051,0.31908858754427466,0.03,"[6.264336, 6.241185, 6.030436]",,225.1287660598755,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,16388,82,,,
148,,42,700,15,,,A,,94.94500000000001,,,,,,,,,,20000,,84.76306991414144,,,,0.30294105903789276,0.36026862740183196,0.03,"[6.245486, 6.268434, 5.980012]",,235.95181274414062,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,18989,95,,,
148,,123,700,15,,,B,,94.745,,,,,,,,,,20000,,83.30686221563616,,,,0.45277829532233566,0.3087306199358918,0.03,"[6.264336, 5.825734, 6.250536]",,240.07626104354858,,,,,,,,,,,,,,3,,,1.0,,,,,,,,,18949,95,,,
149,,42,700,10,,,A,,49.88,,,,,,,,,,10000,,114.33747840622392,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,87.46038603782654,,,"{'agent_signal_peaks': [7.7, 7.050000000000001, 7.109999999999999, 7.32, 8.33, 8.16, 8.72, 8.76, 6.510000000000001, 8.04], 'composition_signal_peaks': [7.7, 7.050000000000001, 7.109999999999999, 7.32, 8.33, 8.16, 8.72, 8.76, 6.510000000000001, 8.04], 'decomposition_signal_peaks': [], 'predicted_sub_harmonics': [10.0, 8.333333333333334, 7.142857142857143, 6.25, 12.5], 'agent_matches': [{'predicted': 10.0, 'detected': 8.33, 'error': 1.67}, {'predicted': 10.0, 'detected': 8.16, 'error': 1.8399999999999999}, {'predicted': 10.0, 'detected': 8.72, 'error': 1.2799999999999994}, {'predicted': 10.0, 'detected': 8.76, 'error': 1.2400000000000002}, {'predicted': 10.0, 'detected': 8.04, 'error': 1.9600000000000009}, {'predicted': 8.333333333333334, 'detected': 7.7, 'error': 0.6333333333333337}, {'predicted': 8.333333333333334, 'detected': 7.050000000000001, 'error': 1.2833333333333332}, {'predicted': 8.333333333333334, 'detected': 7.109999999999999, 'error': 1.2233333333333345}, {'predicted': 8.333333333333334, 'detected': 7.32, 'error': 1.0133333333333336}, {'predicted': 8.333333333333334, 'detected': 8.33, 'error': 0.0033333333333338544}, {'predicted': 8.333333333333334, 'detected': 8.16, 'error': 0.17333333333333378}, {'predicted': 8.333333333333334, 'detected': 8.72, 'error': 0.3866666666666667}, {'predicted': 8.333333333333334, 'detected': 8.76, 'error': 0.42666666666666586}, {'predicted': 8.333333333333334, 'detected': 6.510000000000001, 'error': 1.8233333333333333}, {'predicted': 8.333333333333334, 'detected': 8.04, 'error': 0.2933333333333348}, {'predicted': 7.142857142857143, 'detected': 7.7, 'error': 0.5571428571428569}, {'predicted': 7.142857142857143, 'detected': 7.050000000000001, 'error': 0.09285714285714253}, {'predicted': 7.142857142857143, 'detected': 7.109999999999999, 'error': 0.032857142857143806}, {'predicted': 7.142857142857143, 'detected': 7.32, 'error': 0.17714285714285705}, {'predicted': 7.142857142857143, 'detected': 8.33, 'error': 1.1871428571428568}, {'predicted': 7.142857142857143, 'detected': 8.16, 'error': 1.017142857142857}, {'predicted': 7.142857142857143, 'detected': 8.72, 'error': 1.5771428571428574}, {'predicted': 7.142857142857143, 'detected': 8.76, 'error': 1.6171428571428565}, {'predicted': 7.142857142857143, 'detected': 6.510000000000001, 'error': 0.6328571428571426}, {'predicted': 7.142857142857143, 'detected': 8.04, 'error': 0.8971428571428559}, {'predicted': 6.25, 'detected': 7.7, 'error': 1.4500000000000002}, {'predicted': 6.25, 'detected': 7.050000000000001, 'error': 0.8000000000000007}, {'predicted': 6.25, 'detected': 7.109999999999999, 'error': 0.8599999999999994}, {'predicted': 6.25, 'detected': 7.32, 'error': 1.0700000000000003}, {'predicted': 6.25, 'detected': 8.16, 'error': 1.9100000000000001}, {'predicted': 6.25, 'detected': 6.510000000000001, 'error': 0.2600000000000007}, {'predicted': 6.25, 'detected': 8.04, 'error': 1.7899999999999991}], 'composition_matches': [{'predicted': 10.0, 'detected': 8.33, 'error': 1.67}, {'predicted': 10.0, 'detected': 8.16, 'error': 1.8399999999999999}, {'predicted': 10.0, 'detected': 8.72, 'error': 1.2799999999999994}, {'predicted': 10.0, 'detected': 8.76, 'error': 1.2400000000000002}, {'predicted': 10.0, 'detected': 8.04, 'error': 1.9600000000000009}, {'predicted': 8.333333333333334, 'detected': 7.7, 'error': 0.6333333333333337}, {'predicted': 8.333333333333334, 'detected': 7.050000000000001, 'error': 1.2833333333333332}, {'predicted': 8.333333333333334, 'detected': 7.109999999999999, 'error': 1.2233333333333345}, {'predicted': 8.333333333333334, 'detected': 7.32, 'error': 1.0133333333333336}, {'predicted': 8.333333333333334, 'detected': 8.33, 'error': 0.0033333333333338544}, {'predicted': 8.333333333333334, 'detected': 8.16, 'error': 0.17333333333333378}, {'predicted': 8.333333333333334, 'detected': 8.72, 'error': 0.3866666666666667}, {'predicted': 8.333333333333334, 'detected': 8.76, 'error': 0.42666666666666586}, {'predicted': 8.333333333333334, 'detected': 6.510000000000001, 'error': 1.8233333333333333}, {'predicted': 8.333333333333334, 'detected': 8.04, 'error': 0.2933333333333348}, {'predicted': 7.142857142857143, 'detected': 7.7, 'error': 0.5571428571428569}, {'predicted': 7.142857142857143, 'detected': 7.050000000000001, 'error': 0.09285714285714253}, {'predicted': 7.142857142857143, 'detected': 7.109999999999999, 'error': 0.032857142857143806}, {'predicted': 7.142857142857143, 'detected': 7.32, 'error': 0.17714285714285705}, {'predicted': 7.142857142857143, 'detected': 8.33, 'error': 1.1871428571428568}, {'predicted': 7.142857142857143, 'detected': 8.16, 'error': 1.017142857142857}, {'predicted': 7.142857142857143, 'detected': 8.72, 'error': 1.5771428571428574}, {'predicted': 7.142857142857143, 'detected': 8.76, 'error': 1.6171428571428565}, {'predicted': 7.142857142857143, 'detected': 6.510000000000001, 'error': 0.6328571428571426}, {'predicted': 7.142857142857143, 'detected': 8.04, 'error': 0.8971428571428559}, {'predicted': 6.25, 'detected': 7.7, 'error': 1.4500000000000002}, {'predicted': 6.25, 'detected': 7.050000000000001, 'error': 0.8000000000000007}, {'predicted': 6.25, 'detected': 7.109999999999999, 'error': 0.8599999999999994}, {'predicted': 6.25, 'detected': 7.32, 'error': 1.0700000000000003}, {'predicted': 6.25, 'detected': 8.16, 'error': 1.9100000000000001}, {'predicted': 6.25, 'detected': 6.510000000000001, 'error': 0.2600000000000007}, {'predicted': 6.25, 'detected': 8.04, 'error': 1.7899999999999991}], 'total_agent_peaks': 1415, 'total_comp_peaks': 1415, 'total_decomp_peaks': 0}",,,,,,,,,,,4,,,1.0,,,,,,,,,4988,50,,,
149,,123,700,10,,,B,,49.669999999999995,,,,,,,,,,10000,,143.1539133755448,,,,0.3844608273959781,0.25463448900924635,0.03,"[6.264336, 5.894011, 6.259308]",,69.85488390922546,,,"{'agent_signal_peaks': [7.42, 7.870000000000001, 8.420000000000002, 7.79, 7.57, 9.74, 9.42, 7.9399999999999995, 7.680000000000001, 6.65], 'composition_signal_peaks': [7.42, 7.870000000000001, 8.420000000000002, 7.79, 7.57, 9.74, 9.42, 7.9399999999999995, 7.680000000000001, 6.65], 'decomposition_signal_peaks': [], 'predicted_sub_harmonics': [10.0, 8.333333333333334, 7.142857142857143, 6.25, 12.5], 'agent_matches': [{'predicted': 10.0, 'detected': 8.420000000000002, 'error': 1.5799999999999983}, {'predicted': 10.0, 'detected': 9.74, 'error': 0.2599999999999998}, {'predicted': 10.0, 'detected': 9.42, 'error': 0.5800000000000001}, {'predicted': 8.333333333333334, 'detected': 7.42, 'error': 0.913333333333334}, {'predicted': 8.333333333333334, 'detected': 7.870000000000001, 'error': 0.46333333333333293}, {'predicted': 8.333333333333334, 'detected': 8.420000000000002, 'error': 0.08666666666666778}, {'predicted': 8.333333333333334, 'detected': 7.79, 'error': 0.5433333333333339}, {'predicted': 8.333333333333334, 'detected': 7.57, 'error': 0.7633333333333336}, {'predicted': 8.333333333333334, 'detected': 9.74, 'error': 1.4066666666666663}, {'predicted': 8.333333333333334, 'detected': 9.42, 'error': 1.086666666666666}, {'predicted': 8.333333333333334, 'detected': 7.9399999999999995, 'error': 0.3933333333333344}, {'predicted': 8.333333333333334, 'detected': 7.680000000000001, 'error': 0.6533333333333333}, {'predicted': 8.333333333333334, 'detected': 6.65, 'error': 1.6833333333333336}, {'predicted': 7.142857142857143, 'detected': 7.42, 'error': 0.2771428571428567}, {'predicted': 7.142857142857143, 'detected': 7.870000000000001, 'error': 0.7271428571428578}, {'predicted': 7.142857142857143, 'detected': 8.420000000000002, 'error': 1.2771428571428585}, {'predicted': 7.142857142857143, 'detected': 7.79, 'error': 0.6471428571428568}, {'predicted': 7.142857142857143, 'detected': 7.57, 'error': 0.42714285714285705}, {'predicted': 7.142857142857143, 'detected': 7.9399999999999995, 'error': 0.7971428571428563}, {'predicted': 7.142857142857143, 'detected': 7.680000000000001, 'error': 0.5371428571428574}, {'predicted': 7.142857142857143, 'detected': 6.65, 'error': 0.4928571428571429}, {'predicted': 6.25, 'detected': 7.42, 'error': 1.17}, {'predicted': 6.25, 'detected': 7.870000000000001, 'error': 1.620000000000001}, {'predicted': 6.25, 'detected': 7.79, 'error': 1.54}, {'predicted': 6.25, 'detected': 7.57, 'error': 1.3200000000000003}, {'predicted': 6.25, 'detected': 7.9399999999999995, 'error': 1.6899999999999995}, {'predicted': 6.25, 'detected': 7.680000000000001, 'error': 1.4300000000000006}, {'predicted': 6.25, 'detected': 6.65, 'error': 0.40000000000000036}], 'composition_matches': [{'predicted': 10.0, 'detected': 8.420000000000002, 'error': 1.5799999999999983}, {'predicted': 10.0, 'detected': 9.74, 'error': 0.2599999999999998}, {'predicted': 10.0, 'detected': 9.42, 'error': 0.5800000000000001}, {'predicted': 8.333333333333334, 'detected': 7.42, 'error': 0.913333333333334}, {'predicted': 8.333333333333334, 'detected': 7.870000000000001, 'error': 0.46333333333333293}, {'predicted': 8.333333333333334, 'detected': 8.420000000000002, 'error': 0.08666666666666778}, {'predicted': 8.333333333333334, 'detected': 7.79, 'error': 0.5433333333333339}, {'predicted': 8.333333333333334, 'detected': 7.57, 'error': 0.7633333333333336}, {'predicted': 8.333333333333334, 'detected': 9.74, 'error': 1.4066666666666663}, {'predicted': 8.333333333333334, 'detected': 9.42, 'error': 1.086666666666666}, {'predicted': 8.333333333333334, 'detected': 7.9399999999999995, 'error': 0.3933333333333344}, {'predicted': 8.333333333333334, 'detected': 7.680000000000001, 'error': 0.6533333333333333}, {'predicted': 8.333333333333334, 'detected': 6.65, 'error': 1.6833333333333336}, {'predicted': 7.142857142857143, 'detected': 7.42, 'error': 0.2771428571428567}, {'predicted': 7.142857142857143, 'detected': 7.870000000000001, 'error': 0.7271428571428578}, {'predicted': 7.142857142857143, 'detected': 8.420000000000002, 'error': 1.2771428571428585}, {'predicted': 7.142857142857143, 'detected': 7.79, 'error': 0.6471428571428568}, {'predicted': 7.142857142857143, 'detected': 7.57, 'error': 0.42714285714285705}, {'predicted': 7.142857142857143, 'detected': 7.9399999999999995, 'error': 0.7971428571428563}, {'predicted': 7.142857142857143, 'detected': 7.680000000000001, 'error': 0.5371428571428574}, {'predicted': 7.142857142857143, 'detected': 6.65, 'error': 0.4928571428571429}, {'predicted': 6.25, 'detected': 7.42, 'error': 1.17}, {'predicted': 6.25, 'detected': 7.870000000000001, 'error': 1.620000000000001}, {'predicted': 6.25, 'detected': 7.79, 'error': 1.54}, {'predicted': 6.25, 'detected': 7.57, 'error': 1.3200000000000003}, {'predicted': 6.25, 'detected': 7.9399999999999995, 'error': 1.6899999999999995}, {'predicted': 6.25, 'detected': 7.680000000000001, 'error': 1.4300000000000006}, {'predicted': 6.25, 'detected': 6.65, 'error': 0.40000000000000036}], 'total_agent_peaks': 1323, 'total_comp_peaks': 1323, 'total_decomp_peaks': 0}",,,,,,,,,,,3,,,1.0,,,,,,,,,4967,50,,,
